	avg_B cell	avg_Dendritic cell	avg_Monocyte	avg_NK cell	avg_T cell
LINC00402	0.021371178328990936	0.009700732305645943	0.018057331442832947	0.014305898919701576	0.19297170639038086
ADAMTSL4	0.0054931603372097015	0.24975210428237915	0.14313077926635742	0.0	0.014544070698320866
MMP17	0.14267364144325256	0.11803951114416122	0.07680714130401611	0.0	0.00625281035900116
LRRC25	0.05011994391679764	1.7845721244812012	0.6449652314186096	0.02910291589796543	0.07751265168190002
HLA.DQB1	2.437086343765259	2.237217664718628	1.9881527423858643	0.6162766814231873	0.6275715827941895
VNN3	0.0	0.0	0.09894018620252609	0.0	0.00046660128282383084
CTC.505O3.3	0.005007473286241293	0.0	0.003823431208729744	0.0358300544321537	0.05645490437746048
PLCE1	0.1375059187412262	0.05973963066935539	0.010389006696641445	0.042802102863788605	0.06953269243240356
LCP2	0.11394323408603668	0.9066722989082336	0.5043035745620728	0.5581413507461548	0.4954115152359009
UNC119	0.3115170896053314	1.3228120803833008	0.328919917345047	0.3299102783203125	0.24305866658687592
NUCB2	0.132588192820549	0.17762303352355957	0.222123920917511	0.6892164349555969	0.748640775680542
MLLT3	0.061195794492959976	0.0495021753013134	0.040110666304826736	0.18798069655895233	0.2989058494567871
BCL2	0.48605793714523315	0.09922442585229874	0.06458909064531326	0.19033606350421906	0.5461397171020508
IL32	0.535126805305481	0.594226598739624	0.6015610694885254	1.025368094444275	2.229095935821533
NEURL1	0.010675686411559582	0.6816194653511047	0.053021855652332306	0.014705943875014782	0.020139826461672783
HPGD	0.005406822077929974	0.0	0.009111877530813217	0.014334786683321	0.06581990420818329
TCL1A	1.6250027418136597	0.20870260894298553	0.12165959179401398	0.08293358981609344	0.11201216280460358
ALOX5AP	0.8680586218833923	0.1392039954662323	0.5647206902503967	1.1409223079681396	0.6441659331321716
TBC1D19	0.032905954867601395	0.019443316385149956	0.005162890534847975	0.0582539401948452	0.09402777254581451
CX3CR1	0.019545216113328934	1.103305697441101	0.5127130746841431	0.8625089526176453	0.08134766668081284
